source,target,Char 1 Name,Char 2 Name,startPage,type,weight
49,7,Syenite,Alabaster,291,Undirected,1
7,49,Alabaster,Syenite,292,Undirected,1
177,49,Harlas,Syenite,292,Undirected,1
177,7,Harlas,Alabaster,292,Undirected,1
176,49,Meovites,Syenite,292,Undirected,1
176,7,Meovites,Alabaster,292,Undirected,1
176,177,Meovites,Harlas,292,Undirected,1
49,177,Syenite,Harlas,293,Undirected,1
176,49,Meovites,Syenite,293,Undirected,1
176,177,Meovites,Harlas,293,Undirected,1
49,7,Syenite,Alabaster,293,Undirected,1
177,7,Harlas,Alabaster,293,Undirected,1
176,7,Meovites,Alabaster,293,Undirected,1
7,49,Alabaster,Syenite,294,Undirected,1
176,49,Meovites,Syenite,294,Undirected,1
7,178,Alabaster,mainland Coaster comms (294),294,Undirected,1
7,177,Alabaster,Harlas,294,Undirected,1
176,178,Meovites,mainland Coaster comms (294),294,Undirected,1
7,176,Alabaster,Meovites,294,Undirected,1
176,177,Meovites,Harlas,294,Undirected,1
178,177,mainland Coaster comms (294),Harlas,294,Undirected,1
49,178,Syenite,mainland Coaster comms (294),294,Undirected,1
49,177,Syenite,Harlas,294,Undirected,1
176,49,Meovites,Syenite,295,Undirected,1
7,177,Alabaster,Harlas,295,Undirected,1
176,177,Meovites,Harlas,295,Undirected,1
7,176,Alabaster,Meovites,295,Undirected,1
177,179,Harlas,Young Meovite Girl (295),295,Undirected,1
49,178,Syenite,mainland Coaster comms (294),295,Undirected,1
176,178,Meovites,mainland Coaster comms (294),295,Undirected,1
176,179,Meovites,Young Meovite Girl (295),295,Undirected,1
177,49,Harlas,Syenite,295,Undirected,1
7,178,Alabaster,mainland Coaster comms (294),295,Undirected,1
7,179,Alabaster,Young Meovite Girl (295),295,Undirected,1
49,179,Syenite,Young Meovite Girl (295),295,Undirected,1
7,49,Alabaster,Syenite,295,Undirected,1
179,178,Young Meovite Girl (295),mainland Coaster comms (294),295,Undirected,1
177,178,Harlas,mainland Coaster comms (294),295,Undirected,1
176,49,Meovites,Syenite,296,Undirected,1
49,7,Syenite,Alabaster,296,Undirected,1
