
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"2616","Knows","Henri Peace","Emil Buckendorf","1","The Great Drive","104","104"
"2617","Knows","Henri Peace","Emil Buckendorf's First Brother","1","The Great Drive","104","104"
"2618","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","The Great Drive","104","104"
"2619","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2652","Knows","Henri Peace","Lafayette Peace","1","Batner's Powders","104","104"
"2653","Knows","Henri Peace","Emil Buckendorf","1","Batner's Powders","104","104"
"2654","Knows","Henri Peace","Emil Buckendorf's First Brother","1","Batner's Powders","104","104"
"2655","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","Batner's Powders","104","104"
"2656","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","Batner's Powders","104","104"
"2677","Exchange","Henri Peace","Lafayette Peace","1","Batner's Powders","105","106"
"2678","Exchange","Henri Peace","Emil Buckendorf","1","Batner's Powders","105","106"
"2679","Exchange","Henri Peace","Emil Buckendorf's First Brother","1","Batner's Powders","105","106"
"2680","Exchange","Henri Peace","Emil Buckendorf's Second Brother","1","Batner's Powders","105","106"
"2681","Exchange","Henri Peace","Emil Buckendorf's Third Brother","1","Batner's Powders","105","106"
"2685","Knows","Henri Peace","B.J. Bolt","1","Batner's Powders","106","106"
"2739","Knows","Henri Peace","Lafayette Peace","1","The Emissary","106","109"
"2740","Knows","Henri Peace","Emil Buckendorf","1","The Emissary","106","109"
"2741","Knows","Henri Peace","Emil Buckendorf's First Brother","1","The Emissary","106","109"
"2742","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","The Emissary","106","109"
"2743","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","The Emissary","106","109"
"2765","Knows","Henri Peace","""local doctor"" (Ginimoshe assisted)","1","The Emissary","107","107"
"2766","Knows","Henri Peace","Ginimoshe","1","The Emissary","107","107"
"2774","Knows","Henri Peace","B.J. Bolt","1","The Emissary","108","108"
"2804","Exchange","Henri Peace","Lafayette Peace","1","Lafayette Peace","110","110"
"2805","Knows","Henri Peace","Emil Buckendorf","1","Lafayette Peace","110","110"
"2806","Knows","Henri Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","110","110"
"2807","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","110","110"
"2808","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","110","110"
"2809","Knows","Henri Peace","B.J. Bolt","1","Lafayette Peace","110","110"
"2826","Exchange","Henri Peace","Mary (biblical figure)","1","Lafayette Peace","111","111"
"2829","Knows of","Henri Peace","Dorea Ann Swivel","1","Lafayette Peace","111","111"
"2830","Exchange","Henri Peace","English Bill","1","Lafayette Peace","111","111"
"2831","Exchange","Henri Peace","Lafayette Peace","1","Lafayette Peace","111","111"
"2832","Exchange","Henri Peace","Emil Buckendorf","1","Lafayette Peace","111","111"
"2833","Exchange","Henri Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","111","111"
"2834","Exchange","Henri Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","111","111"
"2835","Exchange","Henri Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","111","111"
"2836","Exchange","Henri Peace","B.J. Bolt","1","Lafayette Peace","111","111"
"2854","Knows","Henri Peace","Lafayette Peace","1","Lafayette Peace","112","112"
"2855","Knows","Henri Peace","Emil Buckendorf","1","Lafayette Peace","112","112"
"2856","Knows","Henri Peace","Emil Buckendorf's First Brother","1","Lafayette Peace","112","112"
"2857","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","Lafayette Peace","112","112"
"2858","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","Lafayette Peace","112","112"
"2859","Knows","Henri Peace","B.J. Bolt","1","Lafayette Peace","112","112"
"3134","Knows","Henri Peace","Emil Buckendorf's First Brother","1","The Wolf","114","114"
"3135","Knows","Henri Peace","Emil Buckendorf's Second Brother","1","The Wolf","114","114"
"3136","Knows","Henri Peace","Emil Buckendorf's Third Brother","1","The Wolf","114","114"
"1","Exchange","Warren Wolde","Doctor Cordelia Lochren","1","SOLO","1","1"
"164","Knows","Warren Wolde","Warren Wolde's Father","1","Satan: Hijacker of a Planet","139","139"
"565","Knows","Warren Wolde","""[E]ight retired persons""","1","The Daniels","153","153"
"579","Exchange","Warren Wolde","Marn Wolde","1","The Kindred","158","158"
"1583","Exchange","Warren Wolde","Patients (at the state mental hospital)","1","Warren","228","228"
"1584","Exchange","Warren Wolde","Other Aides (at the state mental hospital)","0","Warren","228","228"
"1590","Knows of","Warren Wolde","Dwight Eisenhower","0","Warren","229","230"
"1597","Knows","Warren Wolde","The Lochren Murder","1","Warren","228","229"
"1656","Knows","Warren Wolde","The Lochren Murder","1","Nonette's Bed","241","241"
"2080","Exchange","Warren Wolde","Doctor Cordelia Lochren","1","Disaster Stamps of Pluto","307","307"
"2081","Exchange","Warren Wolde","Electa Hoag","1","Disaster Stamps of Pluto","307","307"
"2097","Exchange","Warren Wolde","Corwin Peace","1","Disaster Stamps of Pluto","310","310"
"2102","Exchange","Warren Wolde","The Lochren Family","1","Disaster Stamps of Pluto","311","311"
"2103","Knows","Warren Wolde","The Lochren Murder","1","Disaster Stamps of Pluto","311","311"
"29","Exchange","Severine Milk","Severine Milk's Parishioners","1","The Plague of Doves","5","5"
"33","Knows","Severine Milk","Seraph Milk (Mooshum)","1","The Plague of Doves","6","8"
"42","Exchange","Severine Milk","Severine Milk's Parishioners","1","The Plague of Doves","7","7"
"839","Exchange","Severine Milk","Tribal Police","1","The Boots","57","57"
"1015","Knows of","Severine Milk","The Lochren Murder","0","Confessional","67","67"
"1017","Knows","Severine Milk","Asiginak","1","Confessional","67","67"
"1018","Knows","Severine Milk","Cuthbert Peace","1","Confessional","67","67"
"1023","Knows","Severine Milk","The Lochren Family","1","Confessional","67","67"
"1027","Knows","Severine Milk","Doctor Cordelia Lochren","1","Confessional","67","67"
"1036","Exchange","Severine Milk","Emil Buckendorf","1","The Party","68","69"
"1037","Exchange","Severine Milk","Eugene Wildstrand","1","The Party","68","69"
"1054","Exchange","Severine Milk","Asiginak","1","The Party","69","69"
"1237","Knows of","Severine Milk","The Lynching","0","The Party","69","69"
"2383","Knows","Severine Milk","Seraph Milk (Mooshum)","1","The First Fiddle","201","201"
"3159","Exchange","Severine Milk","Emil Buckendorf's First Brother","1","The Party","68","69"
"3160","Exchange","Severine Milk","Emil Buckendorf's Second Brother","1","The Party","68","69"
"3161","Exchange","Severine Milk","Emil Buckendorf's Third Brother","1","The Party","68","69"
"30","Knows of","Severine Milk's Parishioners","German Settlers","1","The Plague of Doves","5","5"
"31","Knows of","Severine Milk's Parishioners","Norwegian Settlers","1","The Plague of Doves","5","5"
"32","Exchange","Evelina's Ancestors","French Settlers","1","The Plague of Doves","5","5"
"34","Exchange","Seraph Milk (Mooshum)","Evelina Harp","1","The Plague of Doves","6","9"
"36","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","The Plague of Doves","6","6"
"38","Exchange","Seraph Milk (Mooshum)","Joseph Harp","1","The Plague of Doves","6","9"
"45","Knows","Seraph Milk (Mooshum)","Severine Milk's Parishioners","1","The Plague of Doves","7","8"
"92","Exchange","Seraph Milk (Mooshum)","Evelina Harp","1","Apparition","12","12"
"93","Exchange","Seraph Milk (Mooshum)","Joseph Harp","0","Apparition","12","12"
"98","Knows","Seraph Milk (Mooshum)","Severine Milk","1","Apparition","12","12"
"105","Exchange","Seraph Milk (Mooshum)","Evelina Harp","1","Apparition","13","13"
"118","Knows","Seraph Milk (Mooshum)","Junesse Malaterre","1","Mustache Maude","15","15"
"131","Exchange","Seraph Milk (Mooshum)","Evelina Harp","1","Mustache Maude","17","19"
"134","Exchange","Seraph Milk (Mooshum)","Junesse Malaterre","1","Mustache Maude","17","17"
"142","Knows","Seraph Milk (Mooshum)","The Lynching","1","Mustache Maude","17","17"
"251","Knows of","Seraph Milk (Mooshum)","Woman (murdered a couple farms over)","0","Mustache Maude","17","17"
"252","Knows of","Seraph Milk (Mooshum)","Husband (of the woman murdered a couple farms over","0","Mustache Maude","17","17"
"253","Knows of","Seraph Milk (Mooshum)","Neighbours (of Maude Black)","1","Mustache Maude","17","18"
"266","Knows of","Seraph Milk (Mooshum)","Man (who Ott shot in the leg)","0","Mustache Maude","18","18"
"267","Knows","Seraph Milk (Mooshum)","Ott Black","1","Mustache Maude","18","18"
"271","Knows of","Seraph Milk (Mooshum)","Doctor (who Maude sent for)","0","Mustache Maude","18","18"
"273","Knows","Seraph Milk (Mooshum)","Junesse Malaterre","1","Mustache Maude","18","19"
"349","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","Mustache Maude","19","19"
"352","Knows","Seraph Milk (Mooshum)","Geraldine Milk","1","Mustache Maude","19","19"
"355","Knows","Seraph Milk (Mooshum)","Uncle Whitey","1","Mustache Maude","19","19"
"358","Knows","Seraph Milk (Mooshum)","Seraph and Junesse's Other Children","1","Mustache Maude","19","19"
"369","Knows","Seraph Milk (Mooshum)","""Mustache"" Maude Black","1","Story","19","19"
"372","Knows of","Seraph Milk (Mooshum)","Chief Gall","0","Story","19","19"
"385","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","Story","19","19"
"386","Knows","Seraph Milk (Mooshum)","Edward Harp","1","Story","19","19"
"387","Knows","Seraph Milk (Mooshum)","Joseph Harp","1","Story","19","19"
"391","Knows of","Seraph Milk (Mooshum)","The ""black-haired"" Stooge","0","Story","19","19"
"393","Knows","Seraph Milk (Mooshum)","Junesse Malaterre","1","Story","19","19"
"408","Knows","Seraph Milk (Mooshum)","Joseph Milk (Seraph Milk's Father)","1","A Little Nip","21","21"
"409","Knows of","Seraph Milk (Mooshum)","Louis Riel","0","A Little Nip","21","21"
"410","Knows","Seraph Milk (Mooshum)","Seraph Milk's Mother","1","A Little Nip","21","21"
"416","Knows","Seraph Milk (Mooshum)","Shamengwa Milk","1","A Little Nip","21","23"
"419","Knows","Seraph Milk (Mooshum)","Severine Milk","1","A Little Nip","21","21"
"441","Exchange","Seraph Milk (Mooshum)","Clemence Harp","1","A Little Nip","22","24"
"444","Exchange","Seraph Milk (Mooshum)","Old Retired Priest","1","A Little Nip","22","23"
"446","Knows","Seraph Milk (Mooshum)","Geraldine Milk","1","A Little Nip","22","22"
"458","Exchange","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","23","26"
"464","Exchange","Seraph Milk (Mooshum)","Shamengwa Milk","1","A Little Nip","24","26"
"478","Exchange","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","28","28"
"501","Exchange","Seraph Milk (Mooshum)","Shamengwa Milk","1","A Little Nip","30","30"
"503","Knows","Seraph Milk (Mooshum)","Louis Riel","0","A Little Nip","30","30"
"506","Knows of","Seraph Milk (Mooshum)","Gabriel Dumont","0","A Little Nip","30","30"
"509","Knows","Seraph Milk (Mooshum)","""[M]ixed-bloods""","1","A Little Nip","30","30"
"513","Knows","Seraph Milk (Mooshum)","""Indians""","1","A Little Nip","30","30"
"517","Exchange","Seraph Milk (Mooshum)","Edward Harp","1","A Little Nip","31","31"
"533","Exchange","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","32","34"
"535","Exchange","Seraph Milk (Mooshum)","Shamengwa Milk","1","A Little Nip","32","34"
"538","Knows","Seraph Milk (Mooshum)","Louis Riel","0","A Little Nip","33","33"
"541","Knows of","Seraph Milk (Mooshum)","God","0","A Little Nip","33","33"
"544","Knows","Seraph Milk (Mooshum)","Neve Harp","1","A Little Nip","34","36"
"546","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","A Little Nip","33","33"
"695","Exchange","Seraph Milk (Mooshum)","Edward Harp","1","A Little Nip","35","36"
"699","Knows of","Seraph Milk (Mooshum)","John Wildstrand","0","A Little Nip","35","35"
"700","Knows of","Seraph Milk (Mooshum)","Neve Harp's Second Husband","0","A Little Nip","35","35"
"704","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","A Little Nip","35","36"
"705","Knows","Seraph Milk (Mooshum)","Mrs. Bannock","1","A Little Nip","36","36"
"715","Knows","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","36","36"
"719","Exchange","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","37","41"
"721","Knows","Seraph Milk (Mooshum)","Severine Milk","1","A Little Nip","37","37"
"722","Knows","Seraph Milk (Mooshum)","Seraph Milk's Mother","1","A Little Nip","37","37"
"723","Knows","Seraph Milk (Mooshum)","Joseph Milk (Seraph Milk's Father)","1","A Little Nip","37","37"
"727","Exchange","Seraph Milk (Mooshum)","Joseph Harp","1","A Little Nip","37","39"
"729","Knows","Seraph Milk (Mooshum)","Louis Riel","0","A Little Nip","38","38"
"732","Knows of","Seraph Milk (Mooshum)","Jesus","0","A Little Nip","40","40"
"738","Knows","Seraph Milk (Mooshum)","Seraph and Shamengwa's ""cronies""","1","A Little Nip","41","41"
"744","Knows","Seraph Milk (Mooshum)","Edward Harp","1","A Little Nip","42","42"
"746","Knows","Seraph Milk (Mooshum)","Father Cassidy","1","A Little Nip","42","42"
"748","Knows","Seraph Milk (Mooshum)","Seraph Milk's Mother","1","A Little Nip","42","42"
"749","Knows of","Seraph Milk (Mooshum)","Corwin Peace","0","A Little Nip","42","42"
"813","Exchange","Seraph Milk (Mooshum)","Joseph Harp","1","Holy Track","55","55"
"816","Knows","Seraph Milk (Mooshum)","Sister Mary Anita Buckendorf","1","Holy Track","55","56"
"817","Knows","Seraph Milk (Mooshum)","Emil Buckendorf","1","Holy Track","55","55"
"820","Knows","Seraph Milk (Mooshum)","People (Seraph inspects in the front yard)","0","Holy Track","56","56"
"823","Knows","Seraph Milk (Mooshum)","Clemence Harp","1","Holy Track","56","57"
"824","Exchange","Seraph Milk (Mooshum)","Joseph Harp","1","Holy Track","57","57"
"825","Knows","Seraph Milk (Mooshum)","Edward Harp","1","Holy Track","57","57"
"828","Knows","Seraph Milk (Mooshum)","Junesse Malaterre","1","The Boots","57","58"
"829","Knows","Seraph Milk (Mooshum)","Holy Track","1","The Boots","57","59"
"832","Exchange","Seraph Milk (Mooshum)","Evelina Harp","1","The Boots","57","59"
"833","Knows","Seraph Milk (Mooshum)","""Mustache"" Maude Black","1","The Boots","57","57"
"836","Knows","Seraph Milk (Mooshum)","Tribal Police","1","The Boots","57","57"
"840","Knows","Seraph Milk (Mooshum)","Severine Milk","1","The Boots","57","58"
"844","Knows","Seraph Milk (Mooshum)","Holy Track’s Mother","1","The Boots","57","58"
"851","Knows","Seraph Milk (Mooshum)","Aunt (who worked in Canada)","1","The Boots","58","58"
"858","Knows","Seraph Milk (Mooshum)","Asiginak","1","The Boots","59","59"
"863","Exchange","Seraph Milk (Mooshum)","Clemence Harp","1","The Clothesline","59","59"
"865","Knows","Seraph Milk (Mooshum)","Joseph Harp","1","The Clothesline","59","59"
"876","Exchange","Seraph Milk (Mooshum)","Asiginak","1","The Basket Makers","60","61"
"877","Knows","Seraph Milk (Mooshum)","Holy Track","1","The Basket Makers","60","61"
"878","Knows","Seraph Milk (Mooshum)","Cuthbert Peace","1","The Basket Makers","60","61"
"882","Exchange","Seraph Milk (Mooshum)","Joseph Harp","1","The Basket Makers","60","60"
"887","Knows","Seraph Milk (Mooshum)","Severine Milk","1","The Basket Makers","61","61"
"890","Knows","Seraph Milk (Mooshum)","Holy Track","1","The Lochren Farm","61","62"
"896","Knows","Seraph Milk (Mooshum)","The Lochren Murder","0","The Lochren Farm","61","63"
"910","Knows of","Seraph Milk (Mooshum)","Satan","0","The Lochren Farm","62","62"
"913","Knows","Seraph Milk (Mooshum)","The Lochren Family","0","The Lochren Farm","62","62"
"919","Exchange","Seraph Milk (Mooshum)","Holy Track","1","The Lochren Farm","63","63"
"920","Knows","Seraph Milk (Mooshum)","Doctor Cordelia Lochren","1","The Lochren Farm","63","63"
"923","Knows","Seraph Milk (Mooshum)","Quintus Fells","0","The Lochren Farm","63","63"
"929","Knows","Seraph Milk (Mooshum)","Severine Milk","1","The Lochren Farm","63","63"
"938","Knows","Seraph Milk (Mooshum)","Geraldine Milk","1","A Little Medicine","64","64"
"942","Knows","Seraph Milk (Mooshum)","Doctor Cordelia Lochren","1","A Little Medicine","64","64"
"943","Knows","Seraph Milk (Mooshum)","Oric Hoag","1","A Little Medicine","64","64"
"948","Knows","Seraph Milk (Mooshum)","Asiginak","1","A Little Medicine","64","65"
"949","Knows","Seraph Milk (Mooshum)","Emil Buckendorf","1","A Little Medicine","64","65"
"950","Knows","Seraph Milk (Mooshum)","Eugene Wildstrand","1","A Little Medicine","64","65"
"959","Knows","Seraph Milk (Mooshum)","The Lynching","1","A Little Medicine","64","65"
"963","Knows","Seraph Milk (Mooshum)","The Lochren Murder","0","The Clothesline","59","59"
"964","Knows","Seraph Milk (Mooshum)","The Lynching","1","The Clothesline","59","59"
"969","Knows","Seraph Milk (Mooshum)","Holy Track","1","A Little Medicine","65","65"
"974","Exchange","Seraph Milk (Mooshum)","Holy Track","1","Confessional","65","66"
