source,target,type,weight,startPage,category
84,240,Directed,1,42,Knows
84,85,Directed,1,42,Knows
84,67,Directed,1,42,Knows
84,257,Directed,1,44,Exchange
84,258,Directed,1,44,Exchange
84,259,Directed,1,44,Exchange
84,311,Directed,1,45,Knows
84,246,Directed,1,48,Knows
84,359,Directed,1,326,Exchange
84,71,Directed,1,335,Exchange
84,374,Directed,1,335,Exchange
84,374,Directed,1,336,Exchange
84,375,Directed,1,335,Knows
84,244,Directed,1,51,Knows
84,244,Directed,1,52,Knows
84,244,Directed,1,53,Knows
84,244,Directed,1,54,Knows
84,85,Directed,1,51,Knows
84,85,Directed,1,52,Knows
84,85,Directed,1,53,Knows
84,86,Directed,1,51,Knows
84,86,Directed,1,52,Knows
84,86,Directed,1,53,Knows
84,313,Directed,1,51,Knows
84,246,Directed,1,51,Knows
84,246,Directed,1,52,Knows
84,246,Directed,1,53,Knows
84,246,Directed,1,54,Knows
84,246,Directed,1,55,Knows
84,85,Directed,1,55,Knows
84,346,Directed,1,336,Exchange
84,420,Directed,1,336,Exchange
84,331,Directed,1,336,Exchange
84,329,Directed,1,336,Exchange
84,85,Directed,1,92,Knows
84,67,Directed,1,92,Knows
84,174,Directed,1,92,Knows of
84,67,Directed,1,93,Exchange
84,67,Directed,1,94,Knows
84,67,Directed,1,95,Knows
84,67,Directed,1,96,Knows
84,260,Directed,1,94,Knows
84,443,Directed,1,94,Knows
84,444,Directed,1,94,Knows
84,445,Directed,1,94,Exchange
84,66,Directed,1,95,Exchange
84,260,Directed,1,95,Knows
84,447,Directed,1,97,Knows
84,448,Directed,1,97,Exchange
84,66,Directed,1,98,Exchange
84,67,Directed,1,98,Exchange
84,67,Directed,1,99,Exchange
84,67,Directed,1,100,Exchange
84,67,Directed,1,101,Exchange
84,67,Directed,1,102,Exchange
84,67,Directed,1,103,Exchange
84,67,Directed,1,104,Exchange
84,449,Directed,1,98,Exchange
84,449,Directed,1,99,Exchange
84,450,Directed,1,98,Exchange
84,450,Directed,1,99,Exchange
84,66,Directed,1,99,Knows
84,85,Directed,1,101,Knows
84,85,Directed,1,102,Knows
84,85,Directed,1,103,Knows
84,66,Directed,1,102,Knows
84,82,Directed,1,102,Knows of
84,81,Directed,1,102,Knows of
84,66,Directed,1,104,Exchange
84,82,Directed,1,104,Knows of
84,81,Directed,1,104,Knows of
84,443,Directed,1,105,Exchange
84,444,Directed,1,105,Exchange
84,444,Directed,1,106,Exchange
84,85,Directed,1,105,Knows
84,451,Directed,1,106,Exchange
84,451,Directed,1,107,Exchange
84,452,Directed,1,106,Exchange
84,452,Directed,1,107,Exchange
84,453,Directed,1,106,Knows
84,67,Directed,1,107,Knows
84,453,Directed,1,107,Knows of
84,445,Directed,1,108,Knows
84,515,Directed,1,92,Knows of
84,515,Directed,1,105,Knows of
84,517,Directed,1,97,Knows of
85,86,Directed,1,39,Knows
85,86,Directed,1,40,Knows
85,132,Directed,1,39,Knows of
