Relative Order,Event Name,Start Date,End Date,Is Approximate?,Narrator,Start Page,End Page,Start Date TT,End Date TT,Start Page TT,End Page TT,Is Approximate TT?,Evidence,id_x,Novel_x,Duration,Preceding Event,id_y,Container,TT Description,id,Novel_y,Preceding t-t
,R Leo completes The History of Love,1940-01-27,1941-07-31,T,R Leo (narrator),8,0,2000-12-01,2001-01-31,3,13,T,This event happened after Alma leaves for America and before Zvi leaves for Chile.,77,Rowan's History of Love,1,R Zvi steals Leo's obituary,529,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo completes The History of Love,1940-01-27,1941-07-31,T,R Leo (narrator),121,0,2000-12-01,2001-01-31,119,129,T,This event happened after Alma leaves for America and before Zvi leaves for Chile.,77,Rowan's History of Love,1,R Zvi steals Leo's obituary,530,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo completes The History of Love,1940-01-27,1941-07-31,T,R Leo (narrator),244,0,2000-12-01,2001-01-31,244,244,T,This event happened after Alma leaves for America and before Zvi leaves for Chile.,77,Rowan's History of Love,1,R Zvi steals Leo's obituary,90,R A + L [3.8],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),8,0,2000-12-01,2001-01-31,3,13,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,103,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),12,0,2000-12-01,2001-01-31,3,13,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,108,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),129,0,2000-12-01,2001-01-31,119,129,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,147,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),168,0,2000-12-01,2001-01-31,160,169,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,161,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),226,0,2000-12-01,2001-01-31,226,226,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,88,R A + L [1.8],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),238,0,2000-12-01,2001-01-31,238,238,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,89,R A + L [3.2],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo escapes the Nazis,1941-07-01,1945-02-28,T,R Leo (narrator),240,0,2000-12-01,2001-01-31,240,240,T,"Leo ""spent three and a half years hiding"" (12).",80,Rowan's History of Love,0,R The Nazis invade Slonim,536,R A + L [3.4],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo finds Bird's letter,2000-10-17,0000-01-01,T,R Leo (narrator),212,0,2000-12-01,2001-01-31,208,212,T,Pg. 212.,123,Rowan's History of Love,1,R Leo learns that Isaac had published WORDS FOR EVERYTHING,174,R THE LAST TIME I SAW YOU,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo is born,1920-08-18,0000-01-01,T,R Leo (narrator),255,0,2000-12-01,2001-01-31,255,255,T,"""Leopold Gursky started dying on August 18, 1920""",71,Rowan's History of Love,1,R Alma Mereminski is born,223,R THE DEATH OF LEOPOLD GURSKY,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo learns of Isaac's death,2000-10-05,0000-01-01,T,R Leo (narrator),77,0,2000-12-01,2001-01-31,75,92,T,"He reads the article the day before Friday, October 6th (80).",112,Rowan's History of Love,1,R Isaac dies,560,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo learns that Isaac had published WORDS FOR EVERYTHING,2000-10-17,0000-01-01,T,R Leo (narrator),209,0,2000-12-01,2001-01-31,208,212,T,Pg. 211.,122,Rowan's History of Love,1,R Alma receives Bird's letter,171,R THE LAST TIME I SAW YOU,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo leaves for America,1945-01-01,1945-10-31,T,R Leo (narrator),4,0,2000-12-01,2001-01-31,3,13,T,"This event happened after Leo spent ""three and a half years hiding"" (12) but before Isaac's 5th birthday.",82,Rowan's History of Love,0,R Leo escapes the Nazis,98,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo leaves for America,1945-01-01,1945-10-31,T,R Leo (narrator),12,0,2000-12-01,2001-01-31,3,13,T,"This event happened after Leo spent ""three and a half years hiding"" (12) but before Isaac's 5th birthday.",82,Rowan's History of Love,0,R Leo escapes the Nazis,109,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo leaves to retrieve WORDS FOR EVERYTHING,2000-10-09,0000-01-01,T,R Leo (narrator),161,0,2000-12-01,2001-01-31,160,169,T,,119,Rowan's History of Love,1,R Leo receives The History of Love,149,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo leaves to retrieve WORDS FOR EVERYTHING,2000-10-09,0000-01-01,T,R Leo (narrator),162,0,2000-12-01,2001-01-31,160,169,T,,119,Rowan's History of Love,1,R Leo receives The History of Love,565,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo leaves to retrieve WORDS FOR EVERYTHING,2000-10-09,0000-01-01,T,R Leo (narrator),163,0,2000-12-01,2001-01-31,160,169,T,,119,Rowan's History of Love,1,R Leo receives The History of Love,567,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo receives Bird's letter,2000-10-17,0000-01-01,T,R Leo (narrator),212,0,0000-01-01,0000-01-01,208,212,F,,213,Rowan's History of Love,1,_CHOOSE AN EVENT,574,R THE LAST TIME I SAW YOU,_CHOOSE A TELLING TIME,0,_CHOOSE A NOVEL,_CHOOSE A TELLING TIME
,R Leo receives The History of Love,2000-10-07,0000-01-01,T,R Leo (narrator),92,0,2000-12-01,2001-01-31,75,92,T,Pg. 92.,118,Rowan's History of Love,1,R Leo attends Isaac's funeral,136,R A JOY FOREVER,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo receives The History of Love,2000-10-07,0000-01-01,T,R Leo (narrator),161,0,2000-12-01,2001-01-31,160,169,T,Pg. 92.,118,Rowan's History of Love,1,R Leo attends Isaac's funeral,157,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Leo sends WORDS FOR EVERYTHING to Isaac,2000-09-20,0000-01-01,T,R Leo (narrator),34,0,2000-12-01,2001-01-31,14,34,T,,108,Rowan's History of Love,1,R Alma realises Jacob Marcus is Isaac Moritz,114,R THE LAST WORDS ON EARTH [1.2],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Misha calls for Alma (exposing her search for someone to Bird),2000-10-03,0000-01-01,T,R Bird (narrator),207,0,2000-10-03,0000-01-01,203,207,T,"""October 3"" (206).",109,Rowan's History of Love,1,R Alma and Herman go to Isaac's house (Alma leaves her phone number there),85,R ONE NICE THING,R 3 October 2000,8,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Zvi's narrator,66,0,1980-01-01,0000-01-01,65,74,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,60,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Leo (narrator),121,0,2000-12-01,2001-01-31,119,129,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,544,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Leo (narrator),122,0,2000-12-01,2001-01-31,119,129,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,545,R UNTIL THE WRITING HAND HURTS [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Zvi's narrator,190,0,1980-01-01,0000-01-01,187,191,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,81,R THE LAST PAGE [1.2],R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Zvi's narrator,191,0,1980-01-01,0000-01-01,187,191,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,83,R THE LAST PAGE [1.2],R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Rosa destroys the manuscript of The History of Love,1954-09-01,1964-01-01,T,R Leo (narrator),248,0,2000-12-01,2001-01-31,248,250,T,This event happened after the publication of The History of Love; re: 1964.,91,Rowan's History of Love,1,R Zvi publishes The History of Love,91,R A + L [4.3],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R The Nazis invade Slonim,1941-07-01,1941-07-31,T,R Leo (narrator),8,0,2000-12-01,2001-01-31,3,13,T,Google it.,79,Rowan's History of Love,0,R Zvi leaves for Chile with The History of Love,102,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R The Nazis invade Slonim,1941-07-01,1941-07-31,T,R Leo (narrator),12,0,2000-12-01,2001-01-31,3,13,T,Google it.,79,Rowan's History of Love,0,R Zvi leaves for Chile with The History of Love,107,R THE LAST WORDS ON EARTH [1.1],R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R The Nazis invade Slonim,1941-07-01,1941-07-31,T,R Alma (narrator),140,0,2000-09-14,0000-01-01,140,141,T,Google it.,79,Rowan's History of Love,0,R Zvi leaves for Chile with The History of Love,151,R 9. IF SHE'S REAL,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R The Nazis invade Slonim,1941-07-01,1941-07-31,T,R Zvi's narrator,155,0,1980-01-01,0000-01-01,153,159,T,Google it.,79,Rowan's History of Love,0,R Zvi leaves for Chile with The History of Love,71,R HERE WE ARE TOGETHER,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R The Nazis invade Slonim,1941-07-01,1941-07-31,T,R Leo (narrator),168,0,2000-12-01,2001-01-31,160,169,T,Google it.,79,Rowan's History of Love,0,R Zvi leaves for Chile with The History of Love,533,R DIE LAUGHING,R Not before 1 December 2000,11,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi adds Leo's obituary to The History of Love,1954-01-01,1962-12-31,T,R Zvi's narrator,189,0,1980-01-01,0000-01-01,187,191,T,"This event occurred years before The History of Love was published; the latest possible date of publication is 1964, and years (plural) indicates a minimum of two. I forget how we decided on 1954.",86,Rowan's History of Love,1,R Zvi and Rosa finish translating The History of Love,540,R THE LAST PAGE [1.2],R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi and Rosa finish translating The History of Love,1952-01-01,1952-12-31,T,R Zvi's narrator,66,0,1980-01-01,0000-01-01,65,74,T,"This event probably occurred ""sixteen years"" after ""1936"" (184).",85,Rowan's History of Love,1,R Zvi and Rosa meet,59,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi and Rosa meet,1951-09-01,1951-11-01,T,R Zvi's narrator,65,0,1980-01-01,0000-01-01,65,74,T,"""I met Zvi in Valparaiso, in the fall of 1951"" (65).",84,Rowan's History of Love,1,R Zvi learns about his family's death,57,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi and Rosa meet,1951-09-01,1951-11-01,T,R Zvi's narrator,157,0,1980-01-01,0000-01-01,153,159,T,"""I met Zvi in Valparaiso, in the fall of 1951"" (65).",84,Rowan's History of Love,1,R Zvi learns about his family's death,73,R HERE WE ARE TOGETHER,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi dies,1978-01-01,1978-12-31,T,R Zvi's narrator,65,0,1980-01-01,0000-01-01,65,74,T,"""...until his death in 1978..."" (68).",94,Rowan's History of Love,1,R Charlotte and David meet,56,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi dies,1978-01-01,1978-12-31,T,R Zvi's narrator,68,0,1980-01-01,0000-01-01,65,74,T,"""...until his death in 1978..."" (68).",94,Rowan's History of Love,1,R Charlotte and David meet,550,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi dies,1978-01-01,1978-12-31,T,R Zvi's narrator,71,0,1980-01-01,0000-01-01,65,74,T,"""...until his death in 1978..."" (68).",94,Rowan's History of Love,1,R Charlotte and David meet,64,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi dies,1978-01-01,1978-12-31,T,R Zvi's narrator,187,0,1980-01-01,0000-01-01,187,191,T,"""...until his death in 1978..."" (68).",94,Rowan's History of Love,1,R Charlotte and David meet,77,R THE LAST PAGE [1.2],R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi dies,1978-01-01,1978-12-31,T,R Zvi's narrator,188,0,1980-01-01,0000-01-01,187,191,T,"""...until his death in 1978..."" (68).",94,Rowan's History of Love,1,R Charlotte and David meet,78,R THE LAST PAGE [1.2],R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi learns about his family's death,1945-09-02,1951-09-30,T,R Zvi's narrator,68,0,1980-01-01,0000-01-01,65,74,T,"This event probably happened after ""the War ended"" but before ""he turned thirty-two"" (156).",83,Rowan's History of Love,1,R Alma refuses Leo's proposal,62,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi learns about his family's death,1945-09-02,1951-09-30,T,R Zvi's narrator,156,0,1980-01-01,0000-01-01,153,159,T,"This event probably happened after ""the War ended"" but before ""he turned thirty-two"" (156).",83,Rowan's History of Love,1,R Alma refuses Leo's proposal,72,R HERE WE ARE TOGETHER,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Zvi's narrator,55,0,1980-01-01,0000-01-01,65,74,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,58,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Zvi's narrator,74,0,1980-01-01,0000-01-01,65,74,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,65,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Zvi's narrator,110,0,1980-01-01,0000-01-01,110,118,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,67,R THE TROUBLE WITH THINKING,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Alma (narrator),141,0,2000-09-14,0000-01-01,140,141,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,152,R 9. IF SHE'S REAL,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Alma (narrator),148,0,2000-09-14,0000-01-01,148,149,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,155,R 20. AWAKE IN THE DARK,R Not before 14 September 2000,6,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Zvi's narrator,153,0,1980-01-01,0000-01-01,153,159,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,69,R HERE WE ARE TOGETHER,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi leaves for Chile with The History of Love,1941-01-01,1941-07-31,T,R Zvi's narrator,154,0,1980-01-01,0000-01-01,153,159,T,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",78,Rowan's History of Love,0,R Leo completes The History of Love,70,R HERE WE ARE TOGETHER,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
,R Zvi publishes The History of Love,1954-09-01,1964-01-01,T,R Zvi's narrator,67,0,1980-01-01,0000-01-01,65,74,T,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",87,Rowan's History of Love,1,R Zvi adds Leo's obituary to The History of Love,61,R FORGIVE ME,R Not Before 1980,7,Rowan's History of Love,_CHOOSE A TELLING TIME
