,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
154,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],731,Exchange,Evelina Harp,Father Cassidy,1,A Little Nip,39,42.0,
155,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],734,Knows of,Evelina Harp,Christ,0,A Little Nip,40,40.0,
156,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],736,Knows,Evelina Harp,Clemence Harp,1,A Little Nip,41,42.0,
157,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],737,Knows of,Evelina Harp,Satan,0,A Little Nip,41,41.0,
158,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],740,Knows of,Evelina Harp,"Seraph and Shamengwa's ""cronies""",0,A Little Nip,41,41.0,
159,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],741,Knows of,Evelina Harp,Satan,0,A Little Nip,36,36.0,
160,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],743,Knows,Evelina Harp,Edward Harp,1,A Little Nip,42,42.0,
161,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],747,Knows of,Evelina Harp,Seraph Milk's Mother,1,A Little Nip,42,42.0,
162,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],750,Knows,Evelina Harp,Corwin Peace,1,A Little Nip,42,42.0,
163,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],751,Exchange,Evelina Harp,Corwin Peace,1,Sister Godzilla,43,44.0,
164,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],753,Knows,Evelina Harp,Other Children (in school with Evelina),1,Sister Godzilla,43,45.0,
165,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],754,Knows,Evelina Harp,Joseph Harp,1,Sister Godzilla,43,43.0,
166,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],758,Knows,Evelina Harp,Sister Mary Anita Buckendorf,1,Sister Godzilla,44,44.0,
167,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],760,Knows of,Evelina Harp,Mary (biblical figure),0,Sister Godzilla,44,45.0,
168,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],761,Knows of,Evelina Harp,The Apostles,0,Sister Godzilla,44,44.0,
169,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],762,Knows of,Evelina Harp,Zorro (fictional character),0,Sister Godzilla,44,44.0,
170,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],766,Exchange,Evelina Harp,Sister Mary Anita Buckendorf,1,Sister Godzilla,45,46.0,
171,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],767,Knows,Evelina Harp,Evelina's Former Teachers,1,Sister Godzilla,45,45.0,
172,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],770,Knows of,Evelina Harp,Buckendorf Family,0,Sister Godzilla,46,46.0,
173,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],771,Knows,Evelina Harp,Sister Mary Anita Buckendorf,1,Sister Godzilla,47,47.0,
174,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],772,Exchange,Evelina Harp,God,0,Sister Godzilla,47,47.0,
175,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,773,Exchange,Evelina Harp,Corwin Peace,1,A Little Medicine,47,47.0,
176,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],776,Knows,Evelina Harp,Other Children (in school with Evelina),1,Sister Godzilla,47,47.0,
177,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],780,Exchange,Evelina Harp,Sister Mary Anita Buckendorf,1,Sister Godzilla,48,53.0,
178,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],782,Knows,Evelina Harp,Other Teachers (at Evelina's school),1,Sister Godzilla,48,48.0,
179,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],783,Knows,Evelina Harp,Corwin Peace,1,Sister Godzilla,48,48.0,
180,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],786,Exchange,Evelina Harp,Other Children (in school with Evelina),1,Sister Godzilla,48,49.0,
181,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],787,Knows,Evelina Harp,Edward Harp,1,Sister Godzilla,49,49.0,
182,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],791,Exchange,Evelina Harp,Corwin Peace,1,Sister Godzilla,49,49.0,
183,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],792,Knows,Evelina Harp,Uncle Whitey,1,Sister Godzilla,49,49.0,
184,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],793,Knows,Evelina Harp,Father Cassidy,1,Sister Godzilla,49,49.0,
185,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],794,Knows of,Evelina Harp,God,0,Sister Godzilla,50,50.0,
186,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],795,Knows,Evelina Harp,Clemence Harp,1,Sister Godzilla,51,51.0,
187,12,Sister Godzilla,level 2 (sub-section),43,53,Evelina Harp,[NULL],[NULL],799,Knows,Evelina Harp,Other Children (in school with Evelina),1,Sister Godzilla,51,53.0,
188,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],802,Exchange,Evelina Harp,Sister Mary Anita Buckendorf,1,Holy Track,54,54.0,
189,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],804,Knows,Evelina Harp,Other Children (in school with Evelina),1,Holy Track,54,54.0,
190,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],805,Exchange,Evelina Harp,Clemence Harp,1,Holy Track,54,54.0,
191,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],806,Exchange,Evelina Harp,Clemence Harp,1,Holy Track,55,55.0,
192,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],809,Knows,Evelina Harp,Sister Mary Anita Buckendorf,1,Holy Track,55,56.0,
193,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],810,Knows,Evelina Harp,Edward Harp,1,Holy Track,55,56.0,
194,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],811,Knows,Evelina Harp,Octave Harp,1,Holy Track,55,55.0,
195,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],814,Knows,Evelina Harp,Joseph Harp,1,Holy Track,55,57.0,
196,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],815,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Holy Track,55,57.0,
197,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],818,Knows of,Evelina Harp,Buckendorf Family,0,Holy Track,55,56.0,
198,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],819,Knows of,Evelina Harp,People (Seraph inspects in the front yard),0,Holy Track,56,56.0,
199,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],826,Knows,Evelina Harp,Edward Harp,1,Holy Track,55,57.0,
200,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,830,Knows of,Evelina Harp,Holy Track,1,The Boots,57,59.0,
201,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,831,Knows,Evelina Harp,Junesse Malaterre,1,The Boots,57,58.0,
202,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,835,Knows of,Evelina Harp,"""Mustache"" Maude Black",0,The Boots,57,57.0,
203,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,838,Knows of,Evelina Harp,Tribal Police,0,The Boots,57,57.0,
204,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,842,Knows of,Evelina Harp,Severine Milk,0,The Boots,57,58.0,
205,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,846,Knows of,Evelina Harp,Holy Track’s Mother,0,The Boots,57,58.0,
206,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,850,Knows of,Evelina Harp,"Aunt ""who worked in Canada...""",0,The Boots,58,58.0,
207,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,857,Knows of,Evelina Harp,Asiginak,0,The Boots,59,59.0,
208,36,The Clothesline,level 3 (sub-sub-section),59,59,Evelina Harp,[NULL],Oral Story,860,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Clothesline,59,59.0,
209,36,The Clothesline,level 3 (sub-sub-section),59,59,Evelina Harp,[NULL],Oral Story,861,Knows,Evelina Harp,Clemence Harp,1,The Clothesline,59,59.0,
210,36,The Clothesline,level 3 (sub-sub-section),59,59,Evelina Harp,[NULL],Oral Story,862,Knows,Evelina Harp,Edward Harp,1,The Clothesline,59,59.0,
211,36,The Clothesline,level 3 (sub-sub-section),59,59,Evelina Harp,[NULL],Oral Story,864,Knows,Evelina Harp,Joseph Harp,1,The Clothesline,59,59.0,
212,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,871,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Basket Makers,60,61.0,
213,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,872,Knows of,Evelina Harp,Asiginak,0,The Basket Makers,60,61.0,
214,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,873,Knows of,Evelina Harp,Holy Track,0,The Basket Makers,60,61.0,
215,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,874,Knows of,Evelina Harp,Babies,0,The Basket Makers,60,60.0,
216,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,875,Knows of,Evelina Harp,Farm Women,0,The Basket Makers,60,60.0,
217,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,879,Knows of,Evelina Harp,Cuthbert Peace,0,The Basket Makers,60,61.0,
218,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,883,Knows,Evelina Harp,Joseph Harp,1,The Basket Makers,60,60.0,
219,37,The Basket Makers,level 3 (sub-sub-section),60,61,Evelina Harp,[NULL],Oral Story,886,Knows of,Evelina Harp,Severine Milk,1,The Basket Makers,61,61.0,
220,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,888,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Lochren Farm,61,62.0,
221,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,889,Knows of,Evelina Harp,Holy Track,0,The Lochren Farm,61,63.0,
222,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,894,Knows of,Evelina Harp,Asiginak,0,The Lochren Farm,61,63.0,
223,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,895,Knows of,Evelina Harp,Cuthbert Peace,0,The Lochren Farm,61,63.0,
224,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,900,Knows of,Evelina Harp,The Lochren Murder,0,The Lochren Farm,61,63.0,
225,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,906,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,The Lochren Farm,61,63.0,
226,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,911,Knows of,Evelina Harp,Satan,0,The Lochren Farm,62,62.0,
227,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,912,Knows of,Evelina Harp,The Lochren Family,0,The Lochren Farm,62,62.0,
228,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,927,Knows of,Evelina Harp,Quintus Fells (Sheriff),0,The Lochren Farm,63,63.0,
229,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,930,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Lochren Farm,63,63.0,
230,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,931,Knows of,Evelina Harp,Severine Milk,0,The Lochren Farm,63,63.0,
231,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,932,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,A Little Medicine,64,65.0,
232,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,933,Knows,Evelina Harp,Joseph Harp,1,A Little Medicine,64,64.0,
233,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,936,Knows,Evelina Harp,Clemence Harp,1,A Little Medicine,64,64.0,
234,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,939,Knows,Evelina Harp,Geraldine Milk,1,A Little Medicine,64,64.0,
235,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,941,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,A Little Medicine,64,64.0,
236,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,946,Knows of,Evelina Harp,Oric Hoag,0,A Little Medicine,64,64.0,
237,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,947,Knows of,Evelina Harp,Asiginak,0,A Little Medicine,64,65.0,
238,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,951,Knows of,Evelina Harp,Buckendorf Family,1,A Little Medicine,64,65.0,
239,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,953,Knows of,Evelina Harp,Eugene Wildstrand,0,A Little Medicine,64,65.0,
240,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,957,Knows of,Evelina Harp,The Lynching,0,A Little Medicine,64,65.0,
241,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,967,Exchange,Evelina Harp,Joseph Harp,1,A Little Medicine,65,65.0,
242,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,968,Knows of,Evelina Harp,Holy Track,1,A Little Medicine,65,65.0,
243,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,972,Knows of,Evelina Harp,Holy Track,0,Confessional,65,67.0,
244,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,973,Knows,Evelina Harp,Seraph Milk (Mooshum),1,Confessional,65,65.0,
245,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,975,Knows of,Evelina Harp,Severine Milk,0,Confessional,65,67.0,
246,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,979,Knows of,Evelina Harp,Buckendorf Family,0,Confessional,65,66.0,
247,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,980,Knows of,Evelina Harp,Asiginak,0,Confessional,65,67.0,
248,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,982,Knows of,Evelina Harp,The Lynching,0,Confessional,66,66.0,
249,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,992,Knows of,Evelina Harp,Eugene Wildstrand,0,Confessional,65,66.0,
250,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,994,Knows of,Evelina Harp,Quintus Fells (Sheriff),0,Confessional,66,66.0,
251,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,999,Knows of,Evelina Harp,The Lochren Family,0,Confessional,66,67.0,
252,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1006,Knows of,Evelina Harp,The Lochren Murder,0,Confessional,66,67.0,
253,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1022,Knows of,Evelina Harp,Cuthbert Peace,0,Confessional,67,67.0,
254,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1025,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,Confessional,67,67.0,
255,41,The Sisters,level 3 (sub-sub-section),68,68,Evelina Harp,[NULL],[NULL],1030,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Sisters,68,68.0,
256,41,The Sisters,level 3 (sub-sub-section),68,68,Evelina Harp,[NULL],[NULL],1031,Knows,Evelina Harp,Joseph Harp,1,The Sisters,68,68.0,
257,41,The Sisters,level 3 (sub-sub-section),68,68,Evelina Harp,[NULL],[NULL],1032,Knows,Evelina Harp,Clemence Harp,1,The Sisters,68,68.0,
258,41,The Sisters,level 3 (sub-sub-section),68,68,Evelina Harp,[NULL],[NULL],1033,Knows,Evelina Harp,Geraldine Milk,1,The Sisters,68,68.0,
259,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1042,Knows of,Evelina Harp,Severine Milk,0,The Party,68,69.0,
260,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1043,Knows of,Evelina Harp,Holy Track,0,The Party,68,70.0,
261,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1044,Knows of,Evelina Harp,Buckendorf Family,0,The Party,68,69.0,
262,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1045,Knows of,Evelina Harp,Eugene Wildstrand,0,The Party,68,69.0,
263,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1046,Knows,Evelina Harp,Seraph Milk (Mooshum),1,The Party,68,69.0,
264,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,1049,Knows of,Evelina Harp,The Lynching,0,The Lochren Farm,63,63.0,
265,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1052,Knows of,Evelina Harp,Asiginak,0,The Party,69,70.0,
266,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1061,Knows of,Evelina Harp,The Lynching,0,The Party,69,70.0,
267,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1062,Knows of,Evelina Harp,Cuthbert Peace,0,The Party,70,70.0,
268,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1065,Knows of,Evelina Harp,Farmers (who watched the lynching party pass),0,The Party,70,70.0,
269,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1067,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,The Baby,70,71.0,
270,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1069,Knows,Evelina Harp,Joseph Harp,1,The Baby,70,70.0,
271,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1073,Exchange,Evelina Harp,Clemence Harp,1,The Baby,70,70.0,
272,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1074,Exchange,Evelina Harp,Geraldine Milk,1,The Baby,70,70.0,
273,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1077,Knows of,Evelina Harp,Oric Hoag,0,The Baby,71,71.0,
274,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1078,Knows of,Evelina Harp,Tobek Hess,0,The Baby,71,71.0,
275,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1085,Knows of,Evelina Harp,Quintus Fells (Sheriff),0,The Baby,71,71.0,
276,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1086,Knows of,Evelina Harp,Colonel Benton Lungsford,0,The Baby,71,71.0,
277,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1090,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,The Baby,71,71.0,
278,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1094,Knows of,Evelina Harp,Frederic Vogeli,0,The Baby,71,71.0,
279,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1097,Knows of,Evelina Harp,Johann Vogeli,0,The Baby,71,71.0,
280,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1099,Knows of,Evelina Harp,Frederic Vogeli,0,Vogeli,71,72.0,
281,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1100,Knows of,Evelina Harp,Buckendorf Family,0,Vogeli,71,72.0,
282,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1101,Knows of,Evelina Harp,Johann Vogeli's late mother,0,Vogeli,71,72.0,
283,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1103,Knows of,Evelina Harp,Johann Vogeli,0,Vogeli,71,72.0,
284,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1105,Knows of,Evelina Harp,Johann's mother's family in Heidelburg,0,Vogeli,71,71.0,
285,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1112,Exchange,Evelina Harp,Seraph Milk (Mooshum),1,Vogeli,72,72.0,
286,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1124,Knows of,Evelina Harp,Quintus Fells (Sheriff),0,Vogeli,72,72.0,
287,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1125,Knows of,Evelina Harp,Colonel Benton Lungsford,0,Vogeli,72,72.0,
288,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1126,Knows of,Evelina Harp,Quintus Fells (Sheriff),0,Death Song,72,75.0,
289,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1127,Knows of,Evelina Harp,Colonel Benton Lungsford,0,Death Song,72,74.0,
290,44,Vogeli,level 3 (sub-sub-section),71,72,Evelina Harp,[NULL],Oral Story,1128,Knows of,Evelina Harp,The Lynching,0,Vogeli,72,72.0,
291,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1134,Knows of,Evelina Harp,Eugene Wildstrand,0,Death Song,72,75.0,
292,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1135,Knows of,Evelina Harp,Buckendorf Family,0,Death Song,72,75.0,
293,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1136,Knows of,Evelina Harp,Frederic Vogeli,0,Death Song,72,76.0,
294,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1137,Knows of,Evelina Harp,Johann Vogeli,0,Death Song,72,76.0,
295,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1138,Knows,Evelina Harp,Emil Buckendorf,0,Death Song,72,76.0,
296,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1139,Knows of,Evelina Harp,William Hotchkiss,0,Death Song,72,75.0,
297,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1140,Knows of,Evelina Harp,Oric Hoag,0,Death Song,72,74.0,
298,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1169,Knows of,Evelina Harp,The Lynching,0,Death Song,72,76.0,
299,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1210,Knows of,Evelina Harp,The Lochren Family,0,Death Song,74,74.0,
300,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1211,Knows of,Evelina Harp,The Lochren Murder,0,Death Song,73,74.0,
301,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1212,Knows of,Evelina Harp,Doctor Cordelia Lochren,0,Death Song,74,75.0,
302,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1213,Knows of,Evelina Harp,Holy Track,0,Death Song,74,76.0,
303,45,Death Song,level 3 (sub-sub-section),72,77,Evelina Harp,[NULL],Oral Story,1214,Knows of,Evelina Harp,Asiginak,0,Death Song,74,76.0,
