id_x,Event Name,Novel_x,Start Date,End Date,Duration,Preceding Event,Evidence,id_y,Narrator,Container,Start Page,End Page,TT Description,id,Novel_y,Start Date TT,End Date TT,Preceding t-t
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),638.0,Claudia (narrator),"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",5.0,5.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),639.0,Claudia (narrator),"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",6.0,6.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),640.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",161.0,161.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),641.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",162.0,162.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),642.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",163.0,163.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),647.0,Claudia (narrator),"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",188.0,188.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),643.0,Claudia (narrator),"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",189.0,189.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),648.0,Claudia (narrator),"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",190.0,190.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),644.0,Pecola Breedlove,"""How many times a minute are you going to look inside that old thing?""",199.0,199.0,"September, 1941 (Pecola)",51.0,The Bluest Eye,1941-09-01,1941-09-22,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),645.0,Pecola Breedlove,"""How many times a minute are you going to look inside that old thing?""",201.0,201.0,"September, 1941 (Pecola)",51.0,The Bluest Eye,1941-09-01,1941-09-22,_CHOOSE A TELLING TIME
234,Cholly rapes Pecola and impregnates her,The Bluest Eye,1941-03-20,1941-06-21,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,“in the thin light of spring” (161),646.0,Claudia (narrator),"""So it was.""",206.0,206.0,Not before 1943 (Claudia),47.0,The Bluest Eye,1943-00-00,1993-00-00,_CHOOSE A TELLING TIME
214,Cholly's Mother abandons him,The Bluest Eye,1903-00-00,1904-00-00,1,_NO PRECEDING EVENT,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",576.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",132.0,132.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
214,Cholly's Mother abandons him,The Bluest Eye,1903-00-00,1904-00-00,1,_NO PRECEDING EVENT,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",578.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",133.0,133.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
214,Cholly's Mother abandons him,The Bluest Eye,1903-00-00,1904-00-00,1,_NO PRECEDING EVENT,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",577.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",142.0,142.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),586.0,3rd Person Narrator (The Bluest Eye),"""The Breedloves did not live in the storefront..."" [Autumn 3]",42.0,42.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),587.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",147.0,147.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),588.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",148.0,148.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),589.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",149.0,149.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),595.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",156.0,156.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
216,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,The Bluest Eye,1903-00-00,1918-00-00,1,Aunt Jimmy passes away,*Story time dates approximated based on limited textual evidence for visualization purposes*“It was in the spring... that Aunt Jimmy died” (135) “he was fourteen” (154),590.0,3rd Person Narrator (The Bluest Eye),"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""",160.0,160.0,"Spring, 1941 (Third Person Narrator)",48.0,The Bluest Eye,1941-03-20,1941-06-21,_CHOOSE A TELLING TIME
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",311.0,Benjamin Compson (narrator),"April Seventh, 1928",17.0,17.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",312.0,Benjamin Compson (narrator),"April Seventh, 1928",18.0,18.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",313.0,Benjamin Compson (narrator),"April Seventh, 1928",19.0,19.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",314.0,Benjamin Compson (narrator),"April Seventh, 1928",20.0,20.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",315.0,Benjamin Compson (narrator),"April Seventh, 1928",22.0,22.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",316.0,Benjamin Compson (narrator),"April Seventh, 1928",23.0,23.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",317.0,Benjamin Compson (narrator),"April Seventh, 1928",24.0,24.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",318.0,Benjamin Compson (narrator),"April Seventh, 1928",25.0,25.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",319.0,Benjamin Compson (narrator),"April Seventh, 1928",26.0,26.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",320.0,Benjamin Compson (narrator),"April Seventh, 1928",27.0,27.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",321.0,Benjamin Compson (narrator),"April Seventh, 1928",32.0,32.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
179,Damuddy's death,The Sound and the Fury,1900-00-00,1900-00-00,0,_NO PRECEDING EVENT,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",322.0,Benjamin Compson (narrator),"April Seventh, 1928",33.0,33.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
