id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1290,Exchange,Susan Bones,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1291,Exchange,Susan Bones,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1292,Knows,Susan Bones,Harry Potter,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1293,Knows,Susan Bones,Ronald Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1294,Knows,Hannah Abbott,Susan Bones,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1295,Knows,Hannah Abbott,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1296,Knows,Hannah Abbott,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1297,Exchange,Terry Boot,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1298,Exchange,Terry Boot,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1299,Knows,Terry Boot,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1300,Knows,Terry Boot,Harry Potter,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1301,Knows,Terry Boot,Ronald Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1302,Exchange,Mandy Brocklehurst,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1303,Exchange,Mandy Brocklehurst,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1304,Knows,Mandy Brocklehurst,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1305,Exchange,Lavender Brown,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1306,Exchange,Lavender Brown,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1307,Knows,Lavender Brown,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1308,Knows,George Weasley,Harry Potter,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1309,Knows,George Weasley,Ronald Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1310,Exchange,Lavender Brown,Fred Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1311,Exchange,Lavender Brown,George Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1312,Knows,George Weasley,Fred Weasley,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1313,Exchange,Millicent Bulstrode,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1314,Exchange,Millicent Bulstrode,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1315,Knows,Millicent Bulstrode,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1316,Exchange,Justin Finch-Fletchley,Minerva McGonagall,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1317,Exchange,Justin Finch-Fletchley,The Sorting Hat,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1318,Knows,Justin Finch-Fletchley,Hogwarts Students,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1319,Knows,Dudley Dursley,Harry Potter,1,The Sorting Hat,89,89
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1320,Knows,Seamus Finnigan,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1321,Exchange,Seamus Finnigan,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1322,Exchange,Seamus Finnigan,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1323,Knows,Seamus Finnigan,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1324,Exchange,Hermione Granger,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1325,Exchange,Hermione Granger,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1326,Knows,Hermione Granger,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1327,Knows,Hermione Granger,Ronald Weasley,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1328,Knows,Hermione Granger,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1329,Exchange,Neville Longbottom,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1330,Exchange,Neville Longbottom,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1331,Knows,Neville Longbottom,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1332,Knows,Neville Longbottom,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1333,Knows,Trevor (Neville's Toad),Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1334,Knows,Trevor (Neville's Toad),Neville Longbottom,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1335,Exchange,Morag MacDougal,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1336,Exchange,Morag MacDougal,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1337,Knows,Morag MacDougal,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1338,Exchange,Draco Malfoy,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1339,Exchange,Draco Malfoy,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1340,Knows,Draco Malfoy,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1341,Knows,Draco Malfoy,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1342,Knows,Crabbe,Draco Malfoy,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1343,Knows,Goyle,Draco Malfoy,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1344,Knows,Crabbe,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1345,Knows,Goyle,Harry Potter,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1346,Knows,Goyle,Crabbe,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1347,Exchange,Moon,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1348,Exchange,Nott,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1349,Exchange,Pansy Parkinson,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1350,Exchange,Pavarti Patil,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1351,Exchange,Sally-Anne Perks,Minerva McGonagall,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1352,Knows,Moon,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1353,Knows,Nott,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1354,Knows,Pansy Parkinson,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1355,Knows,Sally-Anne Perks,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1356,Knows,Pavarti Patil,The Sorting Hat,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1357,Exchange,Harry Potter,Minerva McGonagall,1,The Sorting Hat,89,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1358,Exchange,Hogwarts Students,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1359,Exchange,Harry Potter,Hogwarts Students,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1360,Exchange,Harry Potter,The Sorting Hat,1,The Sorting Hat,90,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1361,Exchange,Harry Potter,Percy Weasley,1,The Sorting Hat,91,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1362,Exchange,Harry Potter,Fred Weasley,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1363,Exchange,Harry Potter,George Weasley,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1364,Exchange,George Weasley,Fred Weasley,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1365,Exchange,Harry Potter,Sir Nicholas,1,The Sorting Hat,91,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1366,Exchange,Harry Potter,Rubeus Hagrid,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1367,Exchange,Harry Potter,Albus Dumbledore,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1368,Knows,Professor Quirell,Harry Potter,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1369,Exchange,Rubeus Hagrid,Albus Dumbledore,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1370,Knows,Professor Quirell,Rubeus Hagrid,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1371,Exchange,Professor Quirell,Albus Dumbledore,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1372,Exchange,Lisa Turpin,Minerva McGonagall,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1373,Knows,Lisa Turpin,The Sorting Hat,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1374,Knows,Lisa Turpin,Hogwarts Students,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1375,Knows,Ronald Weasley,Harry Potter,1,The Sorting Hat,91,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1376,Exchange,Ronald Weasley,The Sorting Hat,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1377,Knows,Ronald Weasley,Minerva McGonagall,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1378,Knows,Ronald Weasley,Hogwarts Students,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1379,Exchange,Ronald Weasley,Percy Weasley,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1380,Knows,Blaise Zabini,Minerva McGonagall,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1381,Knows,Blaise Zabini,The Sorting Hat,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1382,Knows,Blaise Zabini,Hogwarts Students,1,The Sorting Hat,91,91
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1383,Exchange,Hogwarts Students,Albus Dumbledore,1,The Sorting Hat,91,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1384,Knows,Albus Dumbledore,Percy Weasley,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1385,Knows,Vernon Dursley,Harry Potter,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1386,Knows,Petunia Dursley,Harry Potter,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1387,Knows,Petunia Dursley,Vernon Dursley,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1388,Knows,Dudley Dursley,Harry Potter,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1389,Exchange,Sir Nicholas,Ronald Weasley,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1390,Exchange,Sir Nicholas,Seamus Finnigan,1,The Sorting Hat,92,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1391,Knows,Seamus Finnigan,Harry Potter,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1392,Knows,Seamus Finnigan,Ronald Weasley,1,The Sorting Hat,92,92
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1393,Exchange,Gryffindor students,Sir Nicholas,1,The Sorting Hat,92,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1394,Knows,The Bloody Baron,Sir Nicholas,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1395,Knows of,The Bloody Baron,Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1396,Knows,Slytherin Students,The Bloody Baron,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1397,Knows,Slytherin Students,Gryffindor students,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1398,Knows,The Bloody Baron,Draco Malfoy,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1399,Knows,Slytherin Students,Draco Malfoy,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1400,Knows,The Bloody Baron,Seamus Finnigan,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1401,Knows,The Finnigans,Seamus Finnigan,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1402,Knows of,The Finnigans,Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1403,Exchange,Neville Longbottom,Ronald Weasley,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1404,Exchange,Neville's Grandmother,Neville Longbottom,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1405,Exchange,Neville Longbottom,Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1407,Exchange,Great-uncle Algie,Neville Longbottom,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1410,Exchange,Great-auntie Enid,Neville Longbottom,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1411,Knows,Great-uncle Algie,Great-auntie Enid,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1414,Knows,Trevor (Neville's Toad),Great-uncle Algie,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1415,Knows,Trevor (Neville's Toad),Neville Longbottom,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1416,Knows,Trevor (Neville's Toad),Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1417,Knows,Trevor (Neville's Toad),Ronald Weasley,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1418,Exchange,Hermione Granger,Percy Weasley,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1419,Knows,Percy Weasley,Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1420,Knows,Hermione Granger,Harry Potter,1,The Sorting Hat,93,93
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1421,Exchange,Albus Dumbledore,Minerva McGonagall,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1422,Exchange,Severus Snape,Professor Quirell,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1423,Knows,Harry Potter,Severus Snape,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1424,Knows,Professor Quirell,Harry Potter,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1425,Exchange,Harry Potter,Albus Dumbledore,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1426,Knows,Minerva McGonagall,Harry Potter,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1427,Exchange,Harry Potter,Percy Weasley,1,The Sorting Hat,94,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1428,Knows,Professor Quirell,Percy Weasley,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1429,Knows,Severus Snape,Percy Weasley,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1430,Exchange,Hogwarts Students,Albus Dumbledore,1,The Sorting Hat,94,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1431,Exchange,Fred Weasley,Albus Dumbledore,1,The Sorting Hat,94,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1432,Exchange,George Weasley,Albus Dumbledore,1,The Sorting Hat,94,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1433,Knows,George Weasley,Fred Weasley,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1434,Exchange,Argus Filtch,Albus Dumbledore,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1435,Knows,Hogwarts Students,Argus Filtch,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1436,Knows of,Argus Filtch,Harry Potter,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1437,Knows,Madame Hooch,Albus Dumbledore,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1438,Knows,Madame Hooch,Hogwarts Students,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1439,Knows of,Madame Hooch,Harry Potter,1,The Sorting Hat,94,94
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1440,Exchange,Percy Weasley,Albus Dumbledore,1,The Sorting Hat,95,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1441,Knows,Hogwarts Teachers,Harry Potter,1,The Sorting Hat,95,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1442,Exchange,Hogwarts Teachers,Albus Dumbledore,1,The Sorting Hat,94,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1443,Exchange,George Weasley,Fred Weasley,1,The Sorting Hat,95,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1444,Exchange,Hogwarts Students,Fred Weasley,1,The Sorting Hat,95,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1445,Exchange,Hogwarts Students,George Weasley,1,The Sorting Hat,95,95
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1446,Knows,Percy Weasley,Gryffindor students,1,The Sorting Hat,95,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1447,Knows,Peeves,Harry Potter,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1448,Exchange,Peeves,Percy Weasley,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1449,Knows,Gryffindor students,Peeves,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1450,Knows,The Bloody Baron,Peeves,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1451,Knows,The Bloody Baron,Percy Weasley,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1452,Knows of,The Bloody Baron,Gryffindor students,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1453,Knows,Peeves,Neville Longbottom,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1454,Exchange,Gryffindor students,Percy Weasley,1,The Sorting Hat,96,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1455,Knows,The Bloody Baron,Harry Potter,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1456,Exchange,The Fat Lady,Percy Weasley,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1457,Knows,The Fat Lady,Harry Potter,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1458,Knows,The Fat Lady,Neville Longbottom,1,The Sorting Hat,96,96
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1459,Exchange,Harry Potter,Ronald Weasley,1,The Sorting Hat,97,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1460,Exchange,Scabbers (the rat),Ronald Weasley,1,The Sorting Hat,97,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1461,Knows,Scabbers (the rat),Harry Potter,1,The Sorting Hat,97,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1462,Knows,Professor Quirell,Harry Potter,1,The Sorting Hat,97,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1463,Knows,Draco Malfoy,Harry Potter,1,The Sorting Hat,97,97
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1464,Knows,Severus Snape,Harry Potter,1,The Sorting Hat,97,97
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1465,Exchange,Hogwarts Students,Hogwarts Students,1,The Potions Master,98,98
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1466,Exchange,Harry Potter,Hogwarts Students,1,The Potions Master,98,98
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1467,Knows,Ronald Weasley,Hogwarts Students,1,The Potions Master,98,98
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1468,Knows,Sir Nicholas,Harry Potter,1,The Potions Master,98,98
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1469,Knows,Peeves,Harry Potter,1,The Potions Master,98,98
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1470,Knows,Argus Filtch,Harry Potter,1,The Potions Master,99,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1471,Knows,Argus Filtch,Ronald Weasley,1,The Potions Master,99,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1472,Knows,Ronald Weasley,Harry Potter,1,The Potions Master,98,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1473,Knows,Professor Quirell,Harry Potter,1,The Potions Master,99,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1474,Knows,Professor Quirell,Ronald Weasley,1,The Potions Master,99,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1475,Knows,Professor Quirell,Argus Filtch,1,The Potions Master,99,99
17,The Potions Master,level 1 (section),98,106,[NULL],[NULL],[NULL],1476,Knows,Mrs. Norris,Argus Filtch,1,The Potions Master,99,99
