id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],164,Knows,Warren Wolde,Warren Wolde's Father,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],165,Exchange,Marn Wolde,Billy Peace,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],166,Exchange,Marn Wolde,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],167,Exchange,Billy Peace,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],168,Knows,Marn Wolde,Marn Wolde's Grandfather,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],169,Knows,Marn Wolde,Marn Wolde's Grandmother,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],170,Knows,Marn Wolde's Grandfather,Marn Wolde's Grandmother,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],171,Knows of,Marn Wolde,Jesus,0,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],172,Knows,Marn Wolde's Grandfather,Jesus,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],173,Knows,Marn Wolde's Grandmother,Jesus,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],174,Knows,Marn Wolde,Marn Wolde's Father,1,Satan: Hijacker of a Planet,140,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],175,Knows,Marn Wolde,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,141,141,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],176,Exchange,Marn Wolde,Warren Wolde,1,Satan: Hijacker of a Planet,141,141,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],177,Exchange,Marn Wolde,"""[S]inging people""",1,Satan: Hijacker of a Planet,141,141,
